crop,disease,image_location,description,treatment
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/188.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/189.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/190.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/191.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/192.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/193.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/194.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/195.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/196.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/197.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/198.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/199.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/200.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/201.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/202.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/203.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/204.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/205.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/206.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/207.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/208.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/209.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/210.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/211.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/212.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/213.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/214.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/215.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/216.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/217.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/218.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/219.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/220.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/221.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/222.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/223.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/224.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/225.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/226.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/227.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/228.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/229.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/230.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/231.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/232.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/233.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/234.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/235.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/236.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/237.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/238.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/239.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/240.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/241.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/242.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/243.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/244.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/245.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/246.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/247.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/248.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/249.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/250.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/251.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/252.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/253.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/254.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/255.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/256.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/257.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/258.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/259.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/260.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/261.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/262.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/263.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/264.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/265.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/266.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/267.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/268.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/269.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/270.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/271.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/272.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
Tomato,Spider Mites,data/crops_diseases/images/Tomato___Spider_mites Two-spotted_spider_mite/273.jpg,Tiny pests causing yellow stippling on leaves,Use miticides or insecticidal soap
